time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1641170260,c06151,48.69959944385593,-123.31387168482732,117.11823562319296,27.46550009407932,0.0,WEN3356 ,False,False,False,43.0,1013.46,868.6800000000001,1641170259.929,1641170259.997
1641169440,406f72,39.73786926269531,-75.33361020295519,147.48132416740535,130.18941380563436,22.10816,BAW66V  ,False,False,False,2643.0,2087.88,2019.3,1641169439.511,1641169439.965
1641171120,00fef4,,,,,,TXLU 1  ,False,False,False,,,,,1641171117.388
1641170280,ad2ea9,34.91853332519531,-82.1261098433514,284.31025871704,54.87208730911348,3.90144,DAL2656 ,False,False,False,5134.0,8801.1,9022.08,1641170279.766,1641170279.839
1641168780,a05b08,43.378326416015625,-87.37535343613735,167.68822810710358,318.73139699916044,-5.20192,N1219M  ,False,False,False,6235.0,4625.34,4442.46,1641168779.658,1641168779.981
1641169520,a41014,39.13508605957031,-97.61710788892664,242.99733886824663,100.12040699001582,-5.20192,XSR361  ,False,False,False,6531.0,10965.18,10980.42,1641169519.787,1641169519.83
1641171330,780f7d,37.66648864746094,119.78744182180851,184.19466088176333,229.1904211000739,0.0,QDA6047 ,False,False,False,5312.0,9776.46,9631.68,1641171270.054,1641171289.325
1641169580,ac3dfb,26.579186391022244,-81.85036292442908,260.8236153407295,131.962012770343,-22.7584,N8880X  ,False,False,False,6010.0,9707.88,10218.42,1641169579.766,1641169579.971
1641169710,a01c37,42.25379038665254,-92.11154671602468,252.31577150305395,81.44035255989756,0.0,AAL32   ,False,False,False,502.0,11277.6,11117.58,1641169709.759,1641169709.872
1641170990,a8f00e,40.6997719457594,-74.17843905362218,67.41572220300341,25.78290482302133,-2.27584,UAL941  ,True,False,False,7222.0,,,1641170898.889,1641170972.645
1641170060,a6f637,39.61423195014566,-94.798095703125,267.32729900435714,70.55384905533198,0.32512,LXJ548  ,False,False,False,7262.0,13716.0,13693.14,1641170059.837,1641170059.952
1641170530,a80d47,39.26867468882415,-73.46044921875,132.76243859035432,324.4623222080256,-5.52704,NEW618  ,False,False,False,1563.0,3360.42,3345.1800000000003,1641170527.796,1641170529.214
1641170820,a2992c,37.83110046386719,-100.4426217586436,275.8000447940169,111.44418376141589,0.32512,LJY267  ,False,False,False,6652.0,13106.4,13174.98,1641170819.422,1641170819.975
1641169090,4afb13,59.639774322509766,17.93309783935547,,,,301     ,True,True,False,,,,1641169089.981,1641169089.981
1641170780,e48fc1,-13.587806830971942,-45.8479710629112,228.1824466319843,41.343898282626064,0.0,TAM3066 ,False,False,False,,11277.6,12009.12,1641170778.869,1641170779.928
1641170890,a80677,33.342864990234375,-83.63413696289064,152.1093557353222,319.2515778513083,-5.8521600000000005,EJA616  ,False,False,False,2243.0,3589.02,3611.88,1641170889.502,1641170889.702
1641170690,a0428a,43.30484681210275,-79.58332606724332,187.257616,270.0,0.0,AAL584  ,False,False,False,3533.0,7917.18,7703.820000000001,1641170689.625,1641170689.98
1641170800,a3d7dc,32.941341076867054,-107.35823027941646,232.8391957521534,343.967660646064,7.477760000000001,FFT986  ,False,False,False,,9372.6,9593.58,1641170796.58,1641170797.416
1641170860,a35dc5,37.56234896385063,-112.05612846042798,183.06256803884057,235.9973319463216,-0.32512,N316GV  ,False,False,False,,13106.4,13235.940000000002,1641170858.723,1641170859.52
1641168980,a894f2,32.2291259765625,-98.68947143554686,260.2400285285328,110.11858016120854,0.0,JBU608  ,False,False,False,,10668.0,10881.36,1641168976.221,1641168979.972
1641170900,ac7f3e,40.33387756347656,-77.3736572265625,159.00398001736335,268.702259323261,0.32512,NKS1807 ,False,False,False,1707.0,10363.2,10393.68,1641170899.908,1641170899.987
1641168850,06a047,25.00982666015625,52.2558085123698,134.58488247458175,276.3643773837782,-5.20192,QTR843  ,False,False,False,,3040.38,3116.58,1641168849.749,1641168849.866
1641169210,780dfe,50.90659448655985,103.85665893554688,210.01668307971576,308.83515821776456,0.0,CCA575  ,False,False,False,3066.0,10972.8,10431.78,1641169199.568,1641169209.509
1641168820,ab329e,40.90718078613281,-82.05108642578125,171.4835625761767,272.5791475002834,0.0,UAL593  ,False,False,False,4034.0,10980.42,10904.22,1641168819.731,1641168819.929
1641170470,a2229c,32.80915832519531,-96.80114135742184,60.02263106885909,315.3472428970858,-2.92608,N237BB  ,False,False,False,7716.0,297.18,403.86,1641170469.998,1641170469.998
1641171130,4b1903,1.1389470504502115,103.88880236395474,98.0214961158137,22.527340556100867,-2.60096,SWR176  ,False,False,False,3633.0,1295.4,1356.36,1641171129.845,1641171129.845
1641170560,020118,32.655324127714515,-8.121026486766596,229.89200960575332,205.30348617266785,5.8521600000000005,MAC737  ,False,False,False,,7604.76,8039.1,1641170455.673,1641170458.404
1641168180,a58101,40.24003368313029,-89.44156993519175,265.1383688081565,92.22396124038548,0.32512,DPJ454  ,False,False,False,4300.0,11879.58,11811.0,1641168179.758,1641168179.957
1641170220,abba93,48.63759186308263,-98.9889847604852,300.5031174339038,118.97838760992788,0.0,PAC948  ,False,False,False,2052.0,10058.4,9700.26,1641170219.93,1641170219.93
1641168800,4cc2a6,35.29371643066406,-79.59062576293945,198.67131929230007,178.2193575540013,0.0,ICE689  ,False,False,False,3627.0,12192.0,12466.32,1641168799.966,1641168799.969
1641171560,ab40ce,41.11070251464844,-79.7330322265625,156.91300997380245,276.5891218791807,0.0,RPA5661 ,False,False,False,3710.0,10972.8,10896.6,1641171559.848,1641171559.987
1641168280,a4bd7e,27.89344916909428,-83.75670212965747,256.82351167494136,91.7217995341078,-0.97536,SWA626  ,False,False,False,,10058.4,10553.7,1641168279.187,1641168279.77
1641171200,4b43ad,46.82464599609375,6.835706757336129,50.73210835701193,202.6645574346961,-0.97536,RGA04   ,False,False,False,,1264.92,1402.08,1641171200.0,1641171200.0
1641168940,c04138,40.25711835440943,-74.40640536221593,160.16071952575265,209.85901616492308,0.0,SWG608  ,False,False,False,1063.0,11582.4,11658.600000000002,1641168939.622,1641168939.998
1641170850,3c4827,52.579193115234375,9.810256958007812,68.46938492870447,272.15296278910046,-2.92608,TUI2409 ,False,False,False,1000.0,198.12,1165.86,1641170849.973,1641170849.973
1641171580,aca122,37.8766696735964,-121.20911307956862,48.05303517168921,307.6059913574017,-3.5763200000000004,N9125B  ,False,False,False,,38.1,83.82,1641171579.992,1641171579.992
1641171340,aa8051,47.726750777939614,-117.2254591721755,58.7908439854044,237.14427804956705,-4.22656,N776LF  ,False,False,False,,1150.62,1104.9,1641171339.72,1641171339.72
1641169830,c06883,43.52384948730469,-79.59249806958576,86.8130918692905,204.1348584290308,0.32512,CGNPA   ,False,False,False,1264.0,518.1600000000001,525.7800000000001,1641169828.15,1641169829.952
1641169110,aded77,20.803543349443856,-69.06540194424713,229.589619648353,300.1270598167786,0.0,JBU454  ,False,False,False,4673.0,10363.2,10919.46,1641169040.165,1641169070.206
1641170430,86803a,40.976165771484375,140.977783203125,212.49588767297604,0.9710219310791666,-16.256,SKY705  ,False,False,False,2325.0,10355.58,9867.9,1641170429.558,1641170429.558
1641168150,a40ca4,35.60884094238281,-102.02224731445312,212.00149231319384,271.2514078065923,0.32512,DAL335  ,False,False,False,1505.0,10370.82,10538.46,1641167540.676,1641168149.703
1641170800,ac4d1a,44.94520568847656,-93.4253147670201,107.5495597806798,91.3704510177996,-5.52704,DAL2143 ,False,False,False,,1059.18,1043.94,1641170799.946,1641170799.946
1641168540,ab050f,40.15903278932733,-104.651142467152,123.41939362414487,208.9154243416267,0.0,UAL331  ,False,False,False,6613.0,2682.24,2743.2000000000003,1641168539.877,1641168539.895
1641169040,a54c42,42.713400630627646,-120.88844476744184,196.53242127415683,199.098943030772,0.32512,SKW4799 ,False,False,False,,10058.4,10012.68,1641168778.114,1641168778.114
1641169190,a373da,30.643662274894066,-93.22421264648438,287.15607884527003,64.30717295375159,3.5763200000000004,DAL2815 ,False,False,False,2571.0,10721.34,10942.32,1641169189.983,1641169189.983
1641171460,ac9975,36.72734069824219,-121.05085372924805,243.7411567497528,135.68409620114198,8.45312,N9103J  ,False,False,False,4330.0,9235.44,9380.22,1641171459.91,1641171459.95
1641169220,a7eeec,42.148116806806144,-86.2998430119004,78.19718023168917,269.6230595204029,-0.32512,CTL101  ,False,False,False,,1127.76,1120.14,1641168923.169,1641168924.057
1641169230,a4fda5,38.46401925814354,-121.71844482421876,47.398693745033775,295.7307056015312,-1.95072,N420WT  ,False,False,False,1200.0,1325.88,1363.98,1641169229.548,1641169229.943
1641171350,a065b0,38.269866943359375,-122.62676482504986,29.12407382872252,125.65532809790032,-2.92608,N12452  ,False,False,False,,121.92,190.5,1641171198.507,1641171210.609
1641171160,8681ac,40.71629333496094,141.236572265625,228.8582062526054,189.31410729229304,-0.65024,SKY790  ,False,False,False,,10972.8,10523.22,1641171159.734,1641171159.734
1641170500,a2ed5a,,,,,,SKW3685 ,False,False,False,,,,,1641170499.873
1641168690,a7bb6c,33.29869079589844,-111.6507568359375,59.29511091204535,315.35150343987334,-2.92608,N598DB  ,False,False,False,3460.0,350.52000000000004,411.48,1641168510.705,1641168513.484
1641169760,a05b08,44.50547557766154,-88.01884348799541,78.25638528712554,298.2497354949743,-0.32512,N1219M  ,False,False,False,6235.0,525.78,541.02,1641169759.065,1641169759.066
1641169650,a45091,31.464145466432733,-82.55050048828122,237.4932272173113,141.24327746162297,0.32512,DAL1906 ,False,False,False,2013.0,10972.8,11376.660000000002,1641169649.826,1641169649.829
1641170680,a33d97,42.61830139160156,-77.18731966885656,234.36298054702547,40.19204603696953,-8.45312,FFT2542 ,False,False,False,2161.0,6156.96,5996.94,1641170679.985,1641170679.985
1641168140,ab24f5,37.24653625488281,-106.84034631607378,216.9789163833446,58.08101398129051,-0.32512,N817SH  ,False,False,False,,12496.8,12649.2,1641168139.535,1641168139.871
1641169620,a3a9ff,36.19129943847656,-73.24951171875,191.06314415005133,202.1451800382233,0.0,AAL332  ,False,False,False,,11285.22,11620.500000000002,1641169420.342,1641169570.583
1641169160,a78e2e,36.06448415982521,-80.5610494410738,54.21224443384797,260.71644719473863,2.60096,N586WH  ,False,False,False,,1691.64,1661.16,1641169159.85,1641169159.85
1641168980,a1b8d1,33.392486572265625,-117.73015136718747,54.79251248956179,124.28687697720896,-1.30048,N21SZ   ,False,False,False,,1341.12,1371.6,1641168979.689,1641168979.689
1641170840,3c1ffa,,,,,,TEST1234,False,False,False,1353.0,7696.200000000001,,,1641170839.818
1641169500,a57bc6,42.14744567871094,-84.18136596679688,262.46628366104954,83.5853981926603,0.0,RPA4619 ,False,True,False,5071.0,10668.0,10492.74,1641169499.634,1641169499.634
1641171130,407742,53.60334777832031,-0.73333740234375,137.05950630548185,3.2275467688475694,-7.80288,WUK3520 ,False,False,False,601.0,1470.66,1432.5600000000002,1641171129.981,1641171129.981
1641169040,7c57d9,-33.937408447265625,150.58354591836735,56.09563049317692,191.10383343663605,-1.6256000000000002,RMZ     ,False,False,False,1200.0,624.84,647.7,1641169039.68,1641169039.961
1641170410,ac8a66,40.615291272179554,-91.22297807173294,246.91007612060216,66.15872044797327,0.32512,AAL947  ,False,False,False,336.0,11277.6,11163.3,1641170409.672,1641170409.824
1641169460,a6d9c3,33.02890583620233,-99.93618089325572,249.12797247438897,85.8553762588957,-0.32512,AAL2935 ,False,False,False,,10066.02,10210.8,1641169448.476,1641169459.816
1641168090,a794d9,38.97362660553495,-78.4102783203125,172.427017480261,274.7920340469319,-0.32512,JIA5278 ,False,False,False,3601.0,8237.220000000001,8290.560000000001,1641168089.546,1641168089.944
1641168450,ab68dd,27.969003451072563,-100.91114717371325,237.8890518569721,26.454227757232207,0.32512,SCX540  ,False,False,False,4341.0,11269.98,11689.080000000002,1641168449.643,1641168449.973
1641168060,a7619b,42.51947021484375,-86.87619989568537,180.33592091840703,249.80742897314175,-10.40384,GJS4535 ,False,False,False,624.0,4511.04,4335.78,1641168054.737,1641168059.808
1641169150,3c1ff2,,,,,,TEST1234,False,False,False,4103.0,3413.76,,,1641169149.64
1641169620,407913,51.38529968261719,0.6136012721706081,191.39875019872585,276.01706670301155,0.0,EXS42LD ,False,False,False,2273.0,11582.4,11414.760000000002,1641169619.516,1641169619.997
1641169470,c010ea,50.00807189941406,-110.92049849660772,173.88892097162318,270.5085290682321,0.32512,ACA115  ,False,False,False,,10363.2,10027.92,1641169459.878,1641169459.878
1641168200,c08934,41.02220438294491,-73.67250615900213,58.961656492423074,330.751173663453,-1.95072,BFF21   ,False,False,False,532.0,411.48,396.24,1641168186.429,1641168186.429
1641168750,a5d648,35.07765197753906,-99.65687031648594,218.62417403981368,314.9046660122497,0.0,UAL1649 ,False,False,False,7357.0,9753.6,9906.0,1641168747.302,1641168749.521
1641168160,ab3c58,31.873947143554688,-85.44786987304684,224.00949914059157,146.23694425934477,-0.32512,DAL2923 ,False,False,False,3603.0,10668.0,11010.9,1641168158.864,1641168159.985
1641170780,3c4827,52.57712154065148,9.878199986049108,61.87031297660538,273.81407483429035,-2.92608,TUI2409 ,False,False,False,1000.0,434.34,1394.46,1641170779.887,1641170779.99
1641170760,8013e8,23.324859101893537,87.41200764973959,200.63184090848424,301.3668864110082,7.152640000000001,GOW227  ,False,False,False,,9745.98,9982.2,1641170751.198,1641170751.198
1641171100,a15248,,,76.98977162428132,5.367736847156145,0.0,N18429  ,False,False,False,,,,,1641171098.141
1641168400,a169e6,30.036849975585938,-83.26925838694854,138.37109202240566,346.0154208819241,1.30048,N190TT  ,False,False,False,,8862.060000000001,9265.92,1641168399.383,1641168399.383
1641169450,4d2297,56.16639218087924,82.91716575622559,256.834846753492,115.12782418075612,0.0,MLT460  ,False,False,False,,11887.2,11346.18,1641169449.786,1641169449.809
1641171250,aaa5ff,32.7396240234375,-116.44568481445312,156.96191433442863,265.11159905187526,-7.80288,SWA539  ,False,False,False,,3291.84,3398.52,1641171249.98,1641171249.98
1641170490,a82cf0,37.95059462725106,-121.37504245923913,79.86318527442792,201.93848046770648,0.0,N626EE  ,False,False,False,,1440.18,1470.66,1641170489.703,1641170489.703
1641170510,ab24cc,42.59985972259004,-71.34591745775799,150.16302243776752,15.702732873918327,12.67968,EJA817  ,False,False,False,,2301.24,2164.08,1641170509.984,1641170509.984
1641170270,a7c4a1,33.289306640625,-111.78407592773436,56.64726938056239,230.52754015165615,-1.6256000000000002,N6XG    ,False,False,False,,396.24,472.44,1641170269.931,1641170269.931
1641171310,a1d81f,38.65374755859375,-120.85719232973844,264.5587979343198,57.144278049567006,-0.32512,KFB21   ,False,False,False,2406.0,12481.56,12542.52,1641171309.551,1641171309.769
1641169920,a48dea,29.75885009765625,-83.4708991417518,224.32649011444173,324.049909696691,1.30048,UAL1233 ,False,False,False,,9776.46,10187.94,1641169914.859,1641169914.859
1641169270,aaf2b0,,,157.44087746677133,106.12540897853958,0.0,N804WC  ,False,False,False,,,,,1641169269.677
1641170160,a3401a,29.367246466167902,-79.68706916360293,205.6450880039637,212.5371505650652,-11.05408,JBU391  ,False,False,False,,9738.36,10233.660000000002,1641170159.564,1641170159.564
1641168640,a0806f,38.35741463354079,-108.92460698666778,200.23241682030425,209.72662260428012,0.65024,N131RR  ,False,False,False,,12192.0,12329.16,1641168639.807,1641168639.807
1641169090,89408e,13.957804017147774,99.89116467927632,245.36012748627772,95.17267652475824,0.0,GFA154  ,False,False,False,4466.0,12496.8,13129.26,1641169089.912,1641169089.912
1641170970,a74923,30.3193359375,-69.12689208984375,238.3047652901697,168.54452394526243,0.0,JBU1421 ,False,False,False,,10675.62,11193.78,1641170813.345,1641170813.345
1641171410,ac3c25,34.40840148925781,-102.0201640226403,264.1783896655987,97.60938941884189,0.0,N888GB  ,False,False,False,,11277.6,11475.72,1641171338.882,1641171409.582
1641168670,a71adb,41.22810493081303,-73.57063293457031,181.7851768903797,64.5227126633061,6.1772800000000005,EJA557  ,False,False,False,2751.0,4549.14,4457.700000000001,1641168669.981,1641168669.981
1641169800,ab4c1d,37.98509216308594,-86.41635326628989,212.00149231319384,181.25140780659223,0.0,DAL85   ,False,False,False,3534.0,11582.4,11597.64,1641169799.773,1641169799.773
1641171180,a1e99f,42.16612243652344,-71.16331620649858,39.38437582806278,66.11350007836526,-2.27584,N222ND  ,False,False,False,,243.84,236.22000000000003,1641171041.643,1641171041.643
1641170420,406b13,50.884854591498936,3.908157348632813,269.4085810447544,42.67846941016728,-0.32512,BLX792  ,False,False,False,2361.0,13106.4,12999.72,1641170419.979,1641170419.999
1641169630,407698,40.630462646484375,-73.7301025390625,61.1409714229828,300.88107869694363,-2.92608,VIR9M   ,False,False,False,713.0,53.34,91.44,1641169335.51,1641169379.234
1641168010,a721a4,36.72236038466631,-85.45399767287233,170.11847137004222,239.8682813584982,0.32512,JBU401  ,False,False,False,3522.0,10363.2,10447.02,1641168009.685,1641168009.959
1641168770,a0eeea,30.800216674804688,-97.20019172219668,267.487135376967,97.0703448201576,-7.477760000000001,UAL2260 ,False,False,False,3772.0,9959.34,10165.08,1641168767.811,1641168769.989
1641170750,c05ccc,43.61139329813295,-80.31901768275668,304.4730631712825,84.37610182250035,0.0,SYB977  ,False,False,False,5761.0,13716.0,13563.6,1641170749.727,1641170749.948
